Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Linda CCD,Top CDL Micro,9,0.95%,10,0.75%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Oroville CCD,Top CDL Micro,9,0.95%,9,0.67%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Olivehurst CCD,Top CDL Micro,9,0.95%,9,0.67%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Chico CCD,Top CDL Micro,6,0.63%,6,0.45%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",East Yuba-Beale AFB CCD,Top CDL Micro,5,0.53%,5,0.37%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Marysville CCD,Top CDL Micro,3,0.32%,4,0.30%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95747,Top CEL Postal1,77,8.14%,102,7.63%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95765,Top CEL Postal1,56,5.92%,104,7.78%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95648,Top CEL Postal1,52,5.50%,61,4.57%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95843,Top CEL Postal1,46,4.86%,88,6.59%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95678,Top CEL Postal1,46,4.86%,57,4.27%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95661,Top CEL Postal1,31,3.28%,36,2.69%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95610,Top CEL Postal1,25,2.64%,31,2.32%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95621,Top CEL Postal1,23,2.43%,36,2.69%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95677,Top CEL Postal1,22,2.33%,77,5.76%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95630,Top CEL Postal1,21,2.22%,21,1.57%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95660,Top CEL Postal1,19,2.01%,82,6.14%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95603,Top CEL Postal1,19,2.01%,20,1.50%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95762,Top CEL Postal1,18,1.90%,22,1.65%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95608,Top CEL Postal1,16,1.69%,18,1.35%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95628,Top CEL Postal1,15,1.59%,16,1.20%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95961,Top CEL Postal1,14,1.48%,15,1.12%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95991,Top CEL Postal1,14,1.48%,14,1.05%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95842,Top CEL Postal1,14,1.48%,14,1.05%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95993,Top CEL Postal1,13,1.37%,15,1.12%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95901,Top CEL Postal1,12,1.27%,13,0.97%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95747,Top CDL Postal1,74,7.82%,98,7.34%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95765,Top CDL Postal1,62,6.55%,103,7.71%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95678,Top CDL Postal1,53,5.60%,115,8.61%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95648,Top CDL Postal1,48,5.07%,55,4.12%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95843,Top CDL Postal1,41,4.33%,65,4.87%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95661,Top CDL Postal1,40,4.23%,46,3.44%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95610,Top CDL Postal1,26,2.75%,31,2.32%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95603,Top CDL Postal1,24,2.54%,25,1.87%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95677,Top CDL Postal1,22,2.33%,79,5.91%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95762,Top CDL Postal1,20,2.11%,23,1.72%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95621,Top CDL Postal1,19,2.01%,30,2.25%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95660,Top CDL Postal1,17,1.80%,68,5.09%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95608,Top CDL Postal1,17,1.80%,39,2.92%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95901,Top CDL Postal1,16,1.69%,18,1.35%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95630,Top CDL Postal1,16,1.69%,16,1.20%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95628,Top CDL Postal1,15,1.59%,15,1.12%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95842,Top CDL Postal1,15,1.59%,16,1.20%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95993,Top CDL Postal1,13,1.37%,13,0.97%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95746,Top CDL Postal1,13,1.37%,13,0.97%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",95945,Top CDL Postal1,12,1.27%,14,1.05%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Sacramento-Stockton-Modesto, CA",Top CEL Municipality,838,88.58%,1225,91.69%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","San Francisco-Oakland-San Jose, CA",Top CEL Municipality,29,3.07%,31,2.32%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Chico-Redding, CA",Top CEL Municipality,22,2.33%,22,1.65%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Reno, NV",Top CEL Municipality,12,1.27%,12,0.90%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Fresno-Visalia, CA",Top CEL Municipality,4,0.42%,4,0.30%
