Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Eastchester town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ridgefield Park village,Top CDL Micro,5,0.72%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Weehawken township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wood-Ridge borough,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Edgewater borough,Top CDL Micro,2,0.29%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Lehigh township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Woodcliff Lake borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hanover township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clarkstown town,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hempstead town,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Moonachie borough,Top CDL Micro,1,0.14%,25,2.10%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fairview borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Woodland Park borough,Top CDL Micro,8,1.15%,26,2.19%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Brooklyn borough,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bloomfield township,Top CDL Micro,5,0.72%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Passaic city,Top CDL Micro,7,1.00%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Prospect Park borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Elizabeth city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Cresskill borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wyckoff township,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Lodi borough,Top CDL Micro,6,0.86%,6,0.50%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mission Hills city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Waltham city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Oradell borough,Top CDL Micro,1,0.14%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Rochelle Park township,Top CDL Micro,5,0.72%,105,8.83%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Livingston township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clifton city,Top CDL Micro,22,3.16%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Harrington Park borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Tewksbury township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Dover town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Palisades Park borough,Top CDL Micro,9,1.29%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Union township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",New Milford borough,Top CDL Micro,4,0.57%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Catawba Springs township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Montville township,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Garfield city,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",New Brunswick city,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Caldwell borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fair Lawn borough,Top CDL Micro,16,2.30%,23,1.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Boca Raton CCD,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Upper Saddle River borough,Top CDL Micro,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wanaque borough,Top CDL Micro,4,0.57%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ramapo town,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",North Haledon borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Kenilworth borough,Top CDL Micro,1,0.14%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Metuchen borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Blooming Grove town,Top CDL Micro,2,0.29%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Maywood borough,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Carlstadt borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Englewood city,Top CDL Micro,7,1.00%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Belleville township,Top CDL Micro,8,1.15%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Rahway city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Rutherford borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Milford borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Yorktown town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Vernon township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Oakland borough,Top CDL Micro,7,1.00%,8,0.67%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",South Kingstown town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Norwood borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bloomingdale borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Orangetown town,Top CDL Micro,3,0.43%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Pittsburgh city,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Scotch Plains township,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Englewood Cliffs borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Teaneck township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Tuxedo town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hillsdale borough,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Washington township,Top CDL Micro,2,0.29%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Lake Villa township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mahwah township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fort Lee borough,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Union City city,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Cedar Grove township,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hawthorne borough,Top CDL Micro,12,1.72%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Warwick town,Top CDL Micro,3,0.43%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clark township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Harrison town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Nutley township,Top CDL Micro,7,1.00%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Edison township,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",River Vale township,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fairfield township,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Oyster Bay town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paramus borough,Top CDL Micro,43,6.17%,199,16.74%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Demarest borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Queens borough,Top CDL Micro,8,1.15%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Minisink town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Manhattan borough,Top CDL Micro,22,3.16%,29,2.44%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Little Ferry borough,Top CDL Micro,6,0.86%,6,0.50%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Park Ridge borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Medford CCD,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hamilton township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Perth Amboy city,Top CDL Micro,1,0.14%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wallington borough,Top CDL Micro,4,0.57%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Little Falls township,Top CDL Micro,5,0.72%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",South Orange Village township,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bayonne city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Watchung borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",East Orange city,Top CDL Micro,2,0.29%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Kearny town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Verona township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Chatham borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ridgewood village,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Liberty town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Warren township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paterson city,Top CDL Micro,41,5.88%,84,7.06%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mount Vernon city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Waldwick borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Blythewood CCD,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Marlboro township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Florham Park borough,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Newburgh town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Poughkeepsie town,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ossining town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",San Jose CCD,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hackensack city,Top CDL Micro,13,1.87%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Pompton Lakes borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Irvington township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",North Arlington borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Midland Park borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bogota borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Parsippany-Troy Hills township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Westfield town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Yonkers city,Top CDL Micro,2,0.29%,20,1.68%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Jefferson township,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ramsey borough,Top CDL Micro,5,0.72%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Glen Rock borough,Top CDL Micro,6,0.86%,6,0.50%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Saddle River borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Cliffside Park borough,Top CDL Micro,4,0.57%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Saddle Brook township,Top CDL Micro,9,1.29%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Teterboro borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bernards township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Jersey City city,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",New Windsor town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","District 21, Berwyn",Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Monroe town,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Marlborough town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Carteret borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",RP060412002,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",North Caldwell borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Totowa borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wayne township,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Haverstraw town,Top CDL Micro,1,0.14%,5,0.42%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Oneonta city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Elmwood Park borough,Top CDL Micro,6,0.86%,31,2.61%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Old Tappan borough,Top CDL Micro,2,0.29%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Stony Point town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Morris township,Top CDL Micro,1,0.14%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wilson borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Newark city,Top CDL Micro,7,1.00%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Closter borough,Top CDL Micro,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",River Edge borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Franklin borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Haledon borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ann Arbor city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Las Vegas CCD,Top CDL Micro,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Newburgh city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Dumont borough,Top CDL Micro,7,1.00%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Newton town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Trenton city,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",East Rutherford borough,Top CDL Micro,7,1.00%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Montvale borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mount Olive township,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Westwood borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Rockaway borough,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Amherst town,Top CDL Micro,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Staten Island borough,Top CDL Micro,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bronx borough,Top CDL Micro,13,1.87%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Johnson County,Top CEL Admin,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Putnam County,Top CEL Admin,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Suffolk County,Top CEL Admin,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Nassau County,Top CEL Admin,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Passaic County,Top CEL Admin,131,18.79%,218,18.33%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Kings County,Top CEL Admin,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Northampton County,Top CEL Admin,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Dutchess County,Top CEL Admin,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fairfield County,Top CEL Admin,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bergen County,Top CEL Admin,327,46.92%,666,56.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bronx County,Top CEL Admin,7,1.00%,7,0.59%
